Code,Name,Comp. Code,Amount,Cash,Percent
228820,TIGER KTOP30,006800,60.0,609000,0.10000000149011612
228820,TIGER KTOP30,,0.0,0,7.170000076293945
217790,TIGER 가격조정,298000,99.0,28611000,5.25
217790,TIGER 가격조정,241590,1268.0,23521400,4.25
217790,TIGER 가격조정,005490,64.0,20928000,3.9100000858306885
217790,TIGER 가격조정,035420,53.0,20590500,3.8499999046325684
217790,TIGER 가격조정,009240,171.0,20605500,3.8299999237060547
217790,TIGER 가격조정,071050,196.0,21070000,3.7699999809265137
217790,TIGER 가격조정,010780,316.0,18833600,3.5799999237060547
217790,TIGER 가격조정,086790,461.0,19016250,3.490000009536743
217790,TIGER 가격조정,192080,270.0,18603000,3.430000066757202
217790,TIGER 가격조정,001120,595.0,18296250,3.4200000762939453
217790,TIGER 가격조정,003070,864.0,18446400,3.390000104904175
217790,TIGER 가격조정,000660,130.0,18135000,3.309999942779541
217790,TIGER 가격조정,004000,294.0,17757600,3.259999990463257
217790,TIGER 가격조정,017810,964.0,17400200,3.259999990463257
217790,TIGER 가격조정,051900,11.0,17193000,3.180000066757202
217790,TIGER 가격조정,181710,238.0,17397800,3.1500000953674316
217790,TIGER 가격조정,008490,318.0,16663200,3.119999885559082
217790,TIGER 가격조정,018670,162.0,16848000,3.119999885559082
217790,TIGER 가격조정,016360,411.0,16892100,3.109999895095825
217790,TIGER 가격조정,207940,21.0,16464000,3.0899999141693115
217790,TIGER 가격조정,005850,640.0,15936000,3.069999933242798
217790,TIGER 가격조정,017960,1358.0,16499700,3.069999933242798
217790,TIGER 가격조정,001680,603.0,15919200,2.950000047683716
217790,TIGER 가격조정,003230,170.0,15402000,2.869999885559082
217790,TIGER 가격조정,013890,182.0,15106000,2.809999942779541
217790,TIGER 가격조정,006260,225.0,14692500,2.690000057220459
217790,TIGER 가격조정,010120,239.0,14579000,2.6600000858306885
217790,TIGER 가격조정,012510,156.0,13899600,2.549999952316284
217790,TIGER 가격조정,210980,371.0,13708450,2.5
217790,TIGER 가격조정,064960,222.0,13386600,2.490000009536743
217790,TIGER 가격조정,,0.0,0,1.590000033378601
174350,TIGER 로우볼,030200,273.0,7671300,3.200000047683716
174350,TIGER 로우볼,055550,200.0,7450000,3.0799999237060547
174350,TIGER 로우볼,175330,1142.0,7468680,3.069999933242798
174350,TIGER 로우볼,003690,858.0,7395960,3.0399999618530273
174350,TIGER 로우볼,017670,25.0,7500000,3.0399999618530273
174350,TIGER 로우볼,012750,85.0,6995500,2.9200000762939453
174350,TIGER 로우볼,033780,83.0,6830900,2.8399999141693115
174350,TIGER 로우볼,033660,602.0,6622000,2.740000009536743
174350,TIGER 로우볼,024110,704.0,6476800,2.680000066757202
174350,TIGER 로우볼,029780,187.0,6386050,2.6500000953674316
174350,TIGER 로우볼,105560,113.0,6045500,2.490000009536743
174350,TIGER 로우볼,078930,146.0,5701300,2.4600000381469727
174350,TIGER 로우볼,003550,58.0,5562200,2.4200000762939453
174350,TIGER 로우볼,010130,14.0,5845000,2.4100000858306885
174350,TIGER 로우볼,000060,309.0,5762850,2.4000000953674316
174350,TIGER 로우볼,000120,32.0,5600000,2.3499999046325684
174350,TIGER 로우볼,004370,19.0,5614500,2.3299999237060547
174350,TIGER 로우볼,005930,67.0,5628000,2.3299999237060547
174350,TIGER 로우볼,138930,835.0,5636250,2.319999933242798
174350,TIGER 로우볼,016360,136.0,5589600,2.319999933242798
174350,TIGER 로우볼,000810,29.0,5524500,2.299999952316284
174350,TIGER 로우볼,030000,251.0,5459250,2.2899999618530273
174350,TIGER 로우볼,139130,683.0,5552790,2.2799999713897705
174350,TIGER 로우볼,057050,67.0,5440400,2.240000009536743
174350,TIGER 로우볼,097950,13.0,5395000,2.240000009536743
174350,TIGER 로우볼,005940,444.0,5305800,2.2100000381469727
174350,TIGER 로우볼,032640,406.0,5318600,2.200000047683716
174350,TIGER 로우볼,008560,1147.0,5247525,2.200000047683716
174350,TIGER 로우볼,214320,88.0,5341600,2.200000047683716
174350,TIGER 로우볼,035250,211.0,5275000,2.180000066757202
174350,TIGER 로우볼,021240,77.0,5220600,2.1700000762939453
174350,TIGER 로우볼,007310,9.0,5166000,2.1500000953674316
174350,TIGER 로우볼,210980,140.0,5173000,2.119999885559082
174350,TIGER 로우볼,001680,192.0,5068800,2.109999895095825
174350,TIGER 로우볼,000080,142.0,5126200,2.0999999046325684
174350,TIGER 로우볼,005440,509.0,4998380,2.0799999237060547
174350,TIGER 로우볼,001450,214.0,4964800,2.0799999237060547
174350,TIGER 로우볼,000670,8.0,4824000,2.0199999809265137
174350,TIGER 로우볼,051900,3.0,4689000,1.9500000476837158
174350,TIGER 로우볼,139480,27.0,4576500,1.899999976158142
174350,TIGER 로우볼,,0.0,0,3.9200000762939453
211560,TIGER 배당성장,071050,310.0,33325000,5.5
211560,TIGER 배당성장,005380,126.0,28980000,5.019999980926514
211560,TIGER 배당성장,011780,104.0,25480000,4.510000228881836
211560,TIGER 배당성장,004800,302.0,25851200,4.440000057220459
211560,TIGER 배당성장,000060,1379.0,25718350,4.400000095367432
211560,TIGER 배당성장,069260,1016.0,22504400,3.930000066757202
211560,TIGER 배당성장,005940,1633.0,19514350,3.3299999237060547
211560,TIGER 배당성장,011170,68.0,19652000,3.319999933242798
211560,TIGER 배당성장,086280,104.0,19084000,3.259999990463257
211560,TIGER 배당성장,001800,1139.0,18907400,3.2200000286102295
211560,TIGER 배당성장,018670,179.0,18616000,3.180000066757202
211560,TIGER 배당성장,018880,1027.0,18383300,3.1500000953674316
211560,TIGER 배당성장,003550,164.0,15727600,2.809999942779541
211560,TIGER 배당성장,011790,106.0,15370000,2.700000047683716
211560,TIGER 배당성장,025540,182.0,15269800,2.5799999237060547
211560,TIGER 배당성장,010130,35.0,14612500,2.4700000286102295
211560,TIGER 배당성장,005930,164.0,13776000,2.3399999141693115
211560,TIGER 배당성장,014680,47.0,12384500,2.0999999046325684
211560,TIGER 배당성장,084690,1137.0,12222750,2.069999933242798
211560,TIGER 배당성장,002270,31.0,11578500,2.0
211560,TIGER 배당성장,039490,87.0,11832000,2.0
211560,TIGER 배당성장,012330,37.0,11155500,1.9700000286102295
211560,TIGER 배당성장,023590,345.0,9660000,1.6699999570846558
211560,TIGER 배당성장,005500,372.0,9486000,1.6299999952316284
211560,TIGER 배당성장,005440,941.0,9240620,1.5800000429153442
211560,TIGER 배당성장,001680,331.0,8738400,1.4900000095367432
211560,TIGER 배당성장,034730,28.0,8386000,1.399999976158142
211560,TIGER 배당성장,000670,13.0,7839000,1.350000023841858
211560,TIGER 배당성장,001040,82.0,7806400,1.3300000429153442
211560,TIGER 배당성장,035510,45.0,7605000,1.309999942779541
211560,TIGER 배당성장,000970,819.0,7633080,1.309999942779541
211560,TIGER 배당성장,009240,57.0,6868500,1.1799999475479126
211560,TIGER 배당성장,069960,79.0,6975700,1.1699999570846558
211560,TIGER 배당성장,000210,68.0,5793600,1.0399999618530273
211560,TIGER 배당성장,007700,36.0,5652000,0.9900000095367432
211560,TIGER 배당성장,097950,14.0,5810000,0.9900000095367432
211560,TIGER 배당성장,005610,77.0,5736500,0.9700000286102295
211560,TIGER 배당성장,049770,26.0,5018000,0.8600000143051147
211560,TIGER 배당성장,007310,8.0,4592000,0.7799999713897705
211560,TIGER 배당성장,000020,279.0,4268700,0.75
211560,TIGER 배당성장,000050,290.0,3784500,0.6499999761581421
211560,TIGER 배당성장,009450,70.0,3633000,0.6100000143051147
211560,TIGER 배당성장,034310,182.0,3230500,0.550000011920929
211560,TIGER 배당성장,000100,49.0,3229100,0.5400000214576721
211560,TIGER 배당성장,051900,2.0,3126000,0.5299999713897705
211560,TIGER 배당성장,003850,133.0,3059000,0.5199999809265137
211560,TIGER 배당성장,004170,11.0,3080000,0.5199999809265137
211560,TIGER 배당성장,036570,3.0,2742000,0.4699999988079071
211560,TIGER 배당성장,031430,9.0,1854000,0.3100000023841858
211560,TIGER 배당성장,008770,17.0,1443300,0.23999999463558197
211560,TIGER 배당성장,,0.0,0,2.950000047683716
210780,TIGER 코스피고배당,194370,909.0,16316550,3.7799999713897705
210780,TIGER 코스피고배당,138040,876.0,14059800,3.4100000858306885
210780,TIGER 코스피고배당,016610,2117.0,14035710,3.369999885559082
210780,TIGER 코스피고배당,123890,2503.0,12665180,2.9700000286102295
210780,TIGER 코스피고배당,003540,746.0,12085200,2.880000114440918
210780,TIGER 코스피고배당,086790,288.0,11880000,2.8299999237060547
210780,TIGER 코스피고배당,095570,2262.0,11162970,2.7100000381469727
210780,TIGER 코스피고배당,139130,1408.0,11447040,2.7100000381469727
210780,TIGER 코스피고배당,082640,2543.0,11227345,2.6600000858306885
210780,TIGER 코스피고배당,105560,209.0,11181500,2.6500000953674316
210780,TIGER 코스피고배당,138930,1647.0,11117250,2.640000104904175
210780,TIGER 코스피고배당,001500,799.0,10546800,2.5299999713897705
210780,TIGER 코스피고배당,004800,119.0,10186400,2.4600000381469727
210780,TIGER 코스피고배당,175330,1491.0,9751140,2.319999933242798
210780,TIGER 코스피고배당,005490,29.0,9483000,2.299999952316284
210780,TIGER 코스피고배당,005380,40.0,9200000,2.240000009536743
210780,TIGER 코스피고배당,024110,1015.0,9338000,2.2300000190734863
210780,TIGER 코스피고배당,000270,105.0,8977500,2.180000066757202
210780,TIGER 코스피고배당,011280,1618.0,8607760,2.119999885559082
210780,TIGER 코스피고배당,060980,206.0,8703500,2.0799999237060547
210780,TIGER 코스피고배당,001720,148.0,8539600,2.049999952316284
210780,TIGER 코스피고배당,008560,1845.0,8440875,2.0399999618530273
210780,TIGER 코스피고배당,069260,375.0,8306250,2.0399999618530273
210780,TIGER 코스피고배당,034830,3455.0,8326550,2.009999990463257
210780,TIGER 코스피고배당,000060,438.0,8168700,1.9600000381469727
210780,TIGER 코스피고배당,055550,209.0,7785250,1.850000023841858
210780,TIGER 코스피고배당,003690,901.0,7766620,1.840000033378601
210780,TIGER 코스피고배당,051600,209.0,7043300,1.7000000476837158
210780,TIGER 코스피고배당,017670,24.0,7200000,1.6799999475479126
210780,TIGER 코스피고배당,030000,316.0,6873000,1.659999966621399
210780,TIGER 코스피고배당,029780,201.0,6864150,1.6399999856948853
210780,TIGER 코스피고배당,090350,516.0,6527400,1.5399999618530273
210780,TIGER 코스피고배당,122900,668.0,6259160,1.5099999904632568
210780,TIGER 코스피고배당,005940,519.0,6202050,1.4800000190734863
210780,TIGER 코스피고배당,033780,72.0,5925600,1.4199999570846558
210780,TIGER 코스피고배당,018880,326.0,5835400,1.409999966621399
210780,TIGER 코스피고배당,001430,289.0,5664400,1.350000023841858
210780,TIGER 코스피고배당,019680,958.0,4176880,1.2200000286102295
210780,TIGER 코스피고배당,011790,34.0,4930000,1.2200000286102295
210780,TIGER 코스피고배당,008730,228.0,4788000,1.190000057220459
210780,TIGER 코스피고배당,029530,156.0,4867200,1.1699999570846558
210780,TIGER 코스피고배당,033660,442.0,4862000,1.159999966621399
210780,TIGER 코스피고배당,008060,632.0,4449280,1.0800000429153442
210780,TIGER 코스피고배당,114090,267.0,4231950,1.0199999809265137
210780,TIGER 코스피고배당,078000,351.0,4212000,1.0099999904632568
210780,TIGER 코스피고배당,042700,130.0,4127500,0.9900000095367432
210780,TIGER 코스피고배당,035250,163.0,4075000,0.9700000286102295
210780,TIGER 코스피고배당,021240,58.0,3932400,0.9399999976158142
210780,TIGER 코스피고배당,001450,164.0,3804800,0.9200000166893005
210780,TIGER 코스피고배당,005830,78.0,3494400,0.8500000238418579
210780,TIGER 코스피고배당,,0.0,0,4.0
285690,FOCUS ESG리더스,011200,390.0,11661000,2.049999952316284
285690,FOCUS ESG리더스,096770,38.0,10526000,1.8300000429153442
285690,FOCUS ESG리더스,105560,162.0,8667000,1.4900000095367432
285690,FOCUS ESG리더스,011780,33.0,8085000,1.4600000381469727
285690,FOCUS ESG리더스,090430,31.0,8308000,1.440000057220459
285690,FOCUS ESG리더스,034730,28.0,8386000,1.4299999475479126
285690,FOCUS ESG리더스,055550,220.0,8195000,1.4199999570846558
285690,FOCUS ESG리더스,066570,49.0,7717500,1.3799999952316284
285690,FOCUS ESG리더스,030200,276.0,7755600,1.350000023841858
285690,FOCUS ESG리더스,000660,56.0,7812000,1.340000033378601
285690,FOCUS ESG리더스,003670,45.0,7492500,1.3300000429153442
285690,FOCUS ESG리더스,000270,88.0,7524000,1.3200000524520874
285690,FOCUS ESG리더스,017670,26.0,7800000,1.3200000524520874
285690,FOCUS ESG리더스,010950,95.0,7391000,1.3200000524520874
285690,FOCUS ESG리더스,012330,24.0,7236000,1.309999942779541
285690,FOCUS ESG리더스,011790,50.0,7250000,1.2999999523162842
285690,FOCUS ESG리더스,086790,180.0,7425000,1.2799999713897705
285690,FOCUS ESG리더스,005490,22.0,7194000,1.2699999809265137
285690,FOCUS ESG리더스,000810,38.0,7239000,1.2599999904632568
285690,FOCUS ESG리더스,005380,31.0,7130000,1.2599999904632568
285690,FOCUS ESG리더스,009150,38.0,7277000,1.2599999904632568
285690,FOCUS ESG리더스,011070,33.0,7012500,1.25
285690,FOCUS ESG리더스,161390,135.0,7060500,1.2100000381469727
285690,FOCUS ESG리더스,000720,150.0,6810000,1.2000000476837158
285690,FOCUS ESG리더스,086280,37.0,6789500,1.1799999475479126
285690,FOCUS ESG리더스,005930,80.0,6720000,1.1699999570846558
285690,FOCUS ESG리더스,009540,50.0,6650000,1.159999966621399
285690,FOCUS ESG리더스,034220,273.0,6729450,1.159999966621399
285690,FOCUS ESG리더스,035420,17.0,6604500,1.159999966621399
285690,FOCUS ESG리더스,097950,16.0,6640000,1.149999976158142
285690,FOCUS ESG리더스,003490,250.0,6662500,1.149999976158142
285690,FOCUS ESG리더스,028260,47.0,6368500,1.1299999952316284
285690,FOCUS ESG리더스,139480,38.0,6441000,1.1200000047683716
285690,FOCUS ESG리더스,006400,9.0,6210000,1.090000033378601
285690,FOCUS ESG리더스,051900,4.0,6252000,1.090000033378601
285690,FOCUS ESG리더스,004020,126.0,6136200,1.0800000429153442
285690,FOCUS ESG리더스,010060,51.0,5992500,1.0700000524520874
285690,FOCUS ESG리더스,032830,76.0,5829200,1.0499999523162842
285690,FOCUS ESG리더스,003550,59.0,5658100,1.0299999713897705
285690,FOCUS ESG리더스,000210,65.0,5538000,1.0099999904632568
285690,FOCUS ESG리더스,034020,427.0,5743150,1.0099999904632568
285690,FOCUS ESG리더스,009830,114.0,5511900,1.0
285690,FOCUS ESG리더스,011170,20.0,5780000,1.0
285690,FOCUS ESG리더스,008770,66.0,5603400,0.9700000286102295
285690,FOCUS ESG리더스,018260,29.0,5495500,0.9599999785423279
285690,FOCUS ESG리더스,128940,16.0,5544000,0.9599999785423279
285690,FOCUS ESG리더스,028050,385.0,5293750,0.9399999976158142
285690,FOCUS ESG리더스,000120,30.0,5250000,0.9200000166893005
285690,FOCUS ESG리더스,000990,97.0,5354400,0.9200000166893005
285690,FOCUS ESG리더스,006360,120.0,5244000,0.9200000166893005
285690,FOCUS ESG리더스,006800,504.0,5115600,0.8999999761581421
285690,FOCUS ESG리더스,021240,74.0,5017200,0.8700000047683716
285690,FOCUS ESG리더스,004170,18.0,5040000,0.8700000047683716
285690,FOCUS ESG리더스,024110,522.0,4802400,0.8299999833106995
285690,FOCUS ESG리더스,316140,459.0,4750650,0.8199999928474426
285690,FOCUS ESG리더스,015760,197.0,4708300,0.8199999928474426
285690,FOCUS ESG리더스,016360,112.0,4603200,0.800000011920929
285690,FOCUS ESG리더스,010140,595.0,4527950,0.7799999713897705
285690,FOCUS ESG리더스,051910,5.0,4340000,0.7799999713897705
285690,FOCUS ESG리더스,204320,65.0,4303000,0.7400000095367432
285690,FOCUS ESG리더스,042670,402.0,4281300,0.7400000095367432
285690,FOCUS ESG리더스,035760,29.0,4132500,0.7300000190734863
285690,FOCUS ESG리더스,005940,346.0,4134700,0.7200000286102295
285690,FOCUS ESG리더스,000100,63.0,4151700,0.7099999785423279
285690,FOCUS ESG리더스,032640,310.0,4061000,0.699999988079071
285690,FOCUS ESG리더스,207940,5.0,3920000,0.6899999976158142
285690,FOCUS ESG리더스,000880,122.0,3824700,0.6700000166893005
285690,FOCUS ESG리더스,008560,815.0,3728625,0.6499999761581421
285690,FOCUS ESG리더스,036490,11.0,3685000,0.6499999761581421
285690,FOCUS ESG리더스,009240,30.0,3615000,0.6299999952316284
285690,FOCUS ESG리더스,006280,10.0,3695000,0.6299999952316284
285690,FOCUS ESG리더스,267250,60.0,3522000,0.6200000047683716
285690,FOCUS ESG리더스,002380,13.0,3568500,0.6200000047683716
285690,FOCUS ESG리더스,017800,75.0,3416250,0.6100000143051147
285690,FOCUS ESG리더스,298020,6.0,3432000,0.6000000238418579
285690,FOCUS ESG리더스,036460,97.0,3230100,0.5600000023841858
285690,FOCUS ESG리더스,023530,25.0,3125000,0.550000011920929
285690,FOCUS ESG리더스,069960,36.0,3178800,0.550000011920929
285690,FOCUS ESG리더스,011210,40.0,3116000,0.5400000214576721
285690,FOCUS ESG리더스,285130,11.0,3036000,0.5299999713897705
285690,FOCUS ESG리더스,120110,48.0,2976000,0.5099999904632568
285690,FOCUS ESG리더스,001230,159.0,3021000,0.5099999904632568
285690,FOCUS ESG리더스,004000,47.0,2838800,0.49000000953674316
285690,FOCUS ESG리더스,001040,29.0,2760800,0.47999998927116394
285690,FOCUS ESG리더스,005830,59.0,2643200,0.4699999988079071
285690,FOCUS ESG리더스,298050,7.0,2688000,0.46000000834465027
285690,FOCUS ESG리더스,047040,391.0,2588420,0.46000000834465027
285690,FOCUS ESG리더스,138930,377.0,2544750,0.4399999976158142
285690,FOCUS ESG리더스,282330,15.0,2430000,0.4300000071525574
285690,FOCUS ESG리더스,002790,35.0,2418500,0.4300000071525574
285690,FOCUS ESG리더스,010120,40.0,2440000,0.41999998688697815
285690,FOCUS ESG리더스,088350,713.0,2317250,0.4000000059604645
285690,FOCUS ESG리더스,010620,34.0,2264400,0.38999998569488525
285690,FOCUS ESG리더스,001450,93.0,2157600,0.3799999952316284
285690,FOCUS ESG리더스,004800,25.0,2140000,0.3700000047683716
285690,FOCUS ESG리더스,139130,242.0,1967460,0.3400000035762787
285690,FOCUS ESG리더스,003410,248.0,1899680,0.33000001311302185
285690,FOCUS ESG리더스,047050,93.0,1887900,0.33000001311302185
285690,FOCUS ESG리더스,051600,55.0,1853500,0.3199999928474426
285690,FOCUS ESG리더스,001120,58.0,1783500,0.3100000023841858
285690,FOCUS ESG리더스,004990,51.0,1700850,0.30000001192092896
285690,FOCUS ESG리더스,028150,11.0,1672000,0.28999999165534973
285690,FOCUS ESG리더스,031430,7.0,1442000,0.25
285690,FOCUS ESG리더스,108670,16.0,1395200,0.23999999463558197
285690,FOCUS ESG리더스,079160,51.0,1379550,0.23999999463558197
285690,FOCUS ESG리더스,020000,32.0,1347200,0.23000000417232513
285690,FOCUS ESG리더스,053800,18.0,1281600,0.23000000417232513
285690,FOCUS ESG리더스,267270,26.0,1323400,0.23000000417232513
285690,FOCUS ESG리더스,000240,68.0,1271600,0.2199999988079071
285690,FOCUS ESG리더스,001740,214.0,1196260,0.20999999344348907
285690,FOCUS ESG리더스,000640,10.0,1145000,0.20999999344348907
285690,FOCUS ESG리더스,052690,36.0,1126800,0.20000000298023224
285690,FOCUS ESG리더스,007310,2.0,1148000,0.20000000298023224
285690,FOCUS ESG리더스,298000,4.0,1156000,0.20000000298023224
285690,FOCUS ESG리더스,020560,76.0,1136200,0.20000000298023224
285690,FOCUS ESG리더스,005440,115.0,1129300,0.20000000298023224
285690,FOCUS ESG리더스,057050,14.0,1136800,0.20000000298023224
285690,FOCUS ESG리더스,170900,13.0,1127100,0.20000000298023224
285690,FOCUS ESG리더스,003530,209.0,1143230,0.1899999976158142
285690,FOCUS ESG리더스,022100,143.0,1051050,0.18000000715255737
285690,FOCUS ESG리더스,005070,50.0,1047500,0.18000000715255737
285690,FOCUS ESG리더스,267260,53.0,1044100,0.18000000715255737
285690,FOCUS ESG리더스,071840,24.0,968400,0.17000000178813934
285690,FOCUS ESG리더스,298040,13.0,949000,0.1599999964237213
285690,FOCUS ESG리더스,009450,18.0,934200,0.1599999964237213
285690,FOCUS ESG리더스,195870,26.0,874900,0.15000000596046448
285690,FOCUS ESG리더스,018670,8.0,832000,0.15000000596046448
285690,FOCUS ESG리더스,213500,49.0,757050,0.12999999523162842
285690,FOCUS ESG리더스,004710,69.0,731400,0.12999999523162842
285690,FOCUS ESG리더스,000150,15.0,738750,0.12999999523162842
285690,FOCUS ESG리더스,060980,17.0,718250,0.11999999731779099
285690,FOCUS ESG리더스,017810,39.0,703950,0.11999999731779099
285690,FOCUS ESG리더스,079430,36.0,660600,0.11999999731779099
285690,FOCUS ESG리더스,002390,22.0,636900,0.10999999940395355
285690,FOCUS ESG리더스,005180,10.0,633000,0.10999999940395355
285690,FOCUS ESG리더스,175330,97.0,634380,0.10999999940395355
285690,FOCUS ESG리더스,267980,8.0,589600,0.10000000149011612
285690,FOCUS ESG리더스,145990,9.0,513900,0.09000000357627869
285690,FOCUS ESG리더스,286940,13.0,510250,0.09000000357627869
285690,FOCUS ESG리더스,001500,38.0,501600,0.09000000357627869
285690,FOCUS ESG리더스,009520,56.0,476560,0.07999999821186066
285690,FOCUS ESG리더스,000370,110.0,484550,0.07999999821186066
285690,FOCUS ESG리더스,249420,29.0,465450,0.07999999821186066
285690,FOCUS ESG리더스,008060,53.0,373120,0.07000000029802322
285690,FOCUS ESG리더스,035510,2.0,338000,0.05999999865889549
285690,FOCUS ESG리더스,000400,187.0,341275,0.05999999865889549
285690,FOCUS ESG리더스,051500,13.0,304200,0.05000000074505806
285690,FOCUS ESG리더스,,0.0,0,2.7899999618530273
292730,FOCUS KRX300,005930,6844.0,574896000,28.360000610351562
292730,FOCUS KRX300,000660,813.0,113413500,5.519999980926514
292730,FOCUS KRX300,035420,183.0,71095500,3.559999942779541
292730,FOCUS KRX300,051910,67.0,58156000,2.9600000381469727
292730,FOCUS KRX300,006400,75.0,51750000,2.5799999237060547
292730,FOCUS KRX300,068270,154.0,48664000,2.4200000762939453
292730,FOCUS KRX300,005380,204.0,46920000,2.359999895095825
292730,FOCUS KRX300,005490,100.0,32700000,1.6399999856948853
292730,FOCUS KRX300,000270,365.0,31207500,1.559999942779541
292730,FOCUS KRX300,012330,94.0,28341000,1.4600000381469727
292730,FOCUS KRX300,105560,513.0,27445500,1.340000033378601
292730,FOCUS KRX300,066570,156.0,24570000,1.2400000095367432
292730,FOCUS KRX300,036570,27.0,24678000,1.2300000190734863
292730,FOCUS KRX300,055550,592.0,22052000,1.0800000429153442
292730,FOCUS KRX300,051900,14.0,21882000,1.0800000429153442
292730,FOCUS KRX300,017670,74.0,22200000,1.0700000524520874
292730,FOCUS KRX300,096770,75.0,20775000,1.0299999713897705
292730,FOCUS KRX300,028260,144.0,19512000,0.9800000190734863
292730,FOCUS KRX300,091990,139.0,18890100,0.9399999976158142
292730,FOCUS KRX300,207940,21.0,16464000,0.8299999833106995
292730,FOCUS KRX300,086790,392.0,16170000,0.7900000214576721
292730,FOCUS KRX300,009150,80.0,15320000,0.75
292730,FOCUS KRX300,034730,50.0,14975000,0.7300000190734863
292730,FOCUS KRX300,251270,94.0,13019000,0.6600000262260437
292730,FOCUS KRX300,003550,131.0,12562900,0.6499999761581421
292730,FOCUS KRX300,033780,152.0,12509600,0.6200000047683716
292730,FOCUS KRX300,090430,45.0,12060000,0.6000000238418579
292730,FOCUS KRX300,015760,457.0,10922300,0.5400000214576721
292730,FOCUS KRX300,032830,122.0,9357400,0.47999998927116394
292730,FOCUS KRX300,003490,348.0,9274200,0.44999998807907104
292730,FOCUS KRX300,018260,48.0,9096000,0.44999998807907104
292730,FOCUS KRX300,009540,68.0,9044000,0.44999998807907104
292730,FOCUS KRX300,030200,315.0,8851500,0.4399999976158142
292730,FOCUS KRX300,000810,46.0,8763000,0.4300000071525574
292730,FOCUS KRX300,009830,169.0,8171150,0.41999998688697815
292730,FOCUS KRX300,034220,327.0,8060550,0.4000000059604645
292730,FOCUS KRX300,316140,776.0,8031600,0.4000000059604645
292730,FOCUS KRX300,018880,388.0,6945200,0.3499999940395355
292730,FOCUS KRX300,003670,39.0,6493500,0.33000001311302185
292730,FOCUS KRX300,011780,26.0,6370000,0.33000001311302185
292730,FOCUS KRX300,011170,23.0,6647000,0.33000001311302185
292730,FOCUS KRX300,071050,59.0,6342500,0.3100000023841858
292730,FOCUS KRX300,004020,122.0,5941400,0.30000001192092896
292730,FOCUS KRX300,021240,82.0,5559600,0.2800000011920929
292730,FOCUS KRX300,161390,105.0,5491500,0.27000001072883606
292730,FOCUS KRX300,032640,406.0,5318600,0.25999999046325684
292730,FOCUS KRX300,006800,505.0,5125750,0.25999999046325684
292730,FOCUS KRX300,010130,12.0,5010000,0.25
292730,FOCUS KRX300,086280,27.0,4954500,0.25
292730,FOCUS KRX300,000100,76.0,5008400,0.23999999463558197
292730,FOCUS KRX300,000720,107.0,4857800,0.23999999463558197
292730,FOCUS KRX300,139480,29.0,4915500,0.23999999463558197
292730,FOCUS KRX300,010950,61.0,4745800,0.23999999463558197
292730,FOCUS KRX300,010140,631.0,4801910,0.23999999463558197
292730,FOCUS KRX300,096530,26.0,4641000,0.23000000417232513
292730,FOCUS KRX300,019170,50.0,4505000,0.23000000417232513
292730,FOCUS KRX300,011070,21.0,4462500,0.23000000417232513
292730,FOCUS KRX300,097950,11.0,4565000,0.23000000417232513
292730,FOCUS KRX300,035250,183.0,4575000,0.2199999988079071
292730,FOCUS KRX300,028300,126.0,4504500,0.2199999988079071
292730,FOCUS KRX300,011790,28.0,4060000,0.20999999344348907
292730,FOCUS KRX300,271560,32.0,4080000,0.20000000298023224
292730,FOCUS KRX300,034020,287.0,3860150,0.1899999976158142
292730,FOCUS KRX300,267250,65.0,3815500,0.1899999976158142
292730,FOCUS KRX300,008770,45.0,3820500,0.1899999976158142
292730,FOCUS KRX300,047810,102.0,3672000,0.18000000715255737
292730,FOCUS KRX300,068760,23.0,3544300,0.18000000715255737
292730,FOCUS KRX300,016360,88.0,3616800,0.18000000715255737
292730,FOCUS KRX300,006360,82.0,3583400,0.18000000715255737
292730,FOCUS KRX300,128940,10.0,3465000,0.17000000178813934
292730,FOCUS KRX300,014680,13.0,3425500,0.17000000178813934
292730,FOCUS KRX300,024110,365.0,3358000,0.17000000178813934
292730,FOCUS KRX300,010060,27.0,3172500,0.1599999964237213
292730,FOCUS KRX300,204320,47.0,3111400,0.15000000596046448
292730,FOCUS KRX300,095700,29.0,3074000,0.15000000596046448
292730,FOCUS KRX300,352820,13.0,3282500,0.15000000596046448
292730,FOCUS KRX300,081660,71.0,3017500,0.15000000596046448
292730,FOCUS KRX300,285130,11.0,3036000,0.15000000596046448
292730,FOCUS KRX300,028050,213.0,2928750,0.15000000596046448
292730,FOCUS KRX300,005830,64.0,2867200,0.14000000059604645
292730,FOCUS KRX300,006280,8.0,2956000,0.14000000059604645
292730,FOCUS KRX300,012750,35.0,2880500,0.14000000059604645
292730,FOCUS KRX300,000120,16.0,2800000,0.14000000059604645
292730,FOCUS KRX300,000990,51.0,2815200,0.14000000059604645
292730,FOCUS KRX300,004170,10.0,2800000,0.14000000059604645
292730,FOCUS KRX300,241560,66.0,2735700,0.14000000059604645
292730,FOCUS KRX300,375500,21.0,2667000,0.12999999523162842
292730,FOCUS KRX300,240810,48.0,2731200,0.12999999523162842
292730,FOCUS KRX300,196170,29.0,2525900,0.12999999523162842
292730,FOCUS KRX300,002790,38.0,2625800,0.12999999523162842
292730,FOCUS KRX300,078930,65.0,2538250,0.12999999523162842
292730,FOCUS KRX300,247540,14.0,2528400,0.12999999523162842
292730,FOCUS KRX300,138930,388.0,2619000,0.12999999523162842
